Point_ID,tratamiento,Year,Date,NDVI,EVI,SAVI,LST,NDWI,LSWI,Snow
25091,control 1,1999,1999-10-08,0.231,0.15,0.161,17.24,-0.36,0.166,0
25091,control 1,1999,1999-11-25,0.19,0.135,0.142,21.492,-0.309,0.058,0
25091,control 1,1999,1999-12-11,0.474,0.348,0.342,19.588,-0.53,0.269,0
25091,control 1,1999,1999-12-27,0.525,0.396,0.379,22.131,-0.563,0.386,0
25091,control 1,1999,1999-07-12,,,,,,,
25091,control 1,1999,1999-07-28,,,,,,,
25091,control 1,1999,1999-08-13,,,,,,,
25091,control 1,1999,1999-08-29,0.148,0.102,0.106,10.841,-0.287,0.29,0
25091,control 1,1999,1999-09-14,0.168,0.106,0.114,11.521,-0.309,0.185,0
25091,control 1,1999,1999-09-30,0.223,0.137,0.149,21.447,-0.394,0.124,0
25091,control 1,1999,1999-10-16,0.246,0.152,0.167,18.942,-0.41,0.22,0
25091,control 1,1999,1999-11-01,0.324,0.213,0.224,19.844,-0.454,0.191,0
25091,control 1,1999,1999-11-17,0.407,0.281,0.289,24.312,-0.514,0.267,0
25091,control 1,1999,1999-12-03,0.441,0.31,0.316,26.28,-0.531,0.307,0
25091,control 1,1999,1999-12-19,0.525,0.394,0.382,26.715,-0.587,0.311,0
25279,control 1,1999,1999-01-09,0.391,0.283,0.288,26.834,-0.476,0.24,0
25279,control 1,1999,1999-01-25,0.666,0.503,0.473,27.015,-0.658,0.429,0
25279,control 1,1999,1999-02-10,0.505,0.355,0.346,26.496,-0.568,0.282,0
25279,control 1,1999,1999-02-26,,,,,,,
25279,control 1,1999,1999-05-01,0.28,0.187,0.199,13.798,-0.392,0.077,0
25279,control 1,1999,1999-05-17,0.195,0.13,0.139,12.379,-0.339,0.085,0
25279,control 1,1999,1999-06-02,0.174,0.129,0.131,7.225,-0.304,0.108,0
25279,control 1,1999,1999-07-04,,,,,,,
25279,control 1,1999,1999-07-20,,,,,,,
25279,control 1,1999,1999-08-05,,,,,,,
25279,control 1,1999,1999-08-21,0.091,0.074,0.071,8.309,-0.202,0.169,0
25279,control 1,1999,1999-09-06,0.138,0.105,0.105,12.366,-0.252,0.051,0
25279,control 1,1999,1999-10-08,0.159,0.113,0.118,20.972,-0.279,0.036,0
25279,control 1,1999,1999-11-25,0.554,0.378,0.368,18.651,-0.57,0.325,0
25279,control 1,1999,1999-12-11,0.385,0.291,0.286,19.55,-0.456,0.197,0
25279,control 1,1999,1999-12-27,0.538,0.413,0.388,23.57,-0.554,0.318,0
25279,control 1,1999,1999-07-12,0.043,0.045,0.038,5.694,-0.147,0.283,0
25279,control 1,1999,1999-07-28,,,,,,,
25279,control 1,1999,1999-08-13,0.079,0.072,0.064,7.109,-0.182,0.274,0
25279,control 1,1999,1999-08-29,0.107,0.079,0.082,14.044,-0.236,0.134,0
25279,control 1,1999,1999-09-14,0.126,0.094,0.096,14.054,-0.27,0.151,0
25279,control 1,1999,1999-09-30,0.167,0.113,0.12,23.816,-0.313,-0.005,0
25279,control 1,1999,1999-10-16,0.157,0.116,0.118,21.328,-0.289,0.096,0
25279,control 1,1999,1999-11-01,0.234,0.166,0.169,21.3,-0.356,0.078,0
25279,control 1,1999,1999-11-17,0.294,0.217,0.217,23.939,-0.421,0.224,0
25279,control 1,1999,1999-12-03,0.348,0.258,0.257,26.202,-0.43,0.215,0
25279,control 1,1999,1999-12-19,0.388,0.308,0.296,28.082,-0.473,0.25,0
25280,control 1,1999,1999-01-09,0.507,0.369,0.367,26.39,-0.552,0.349,0
25280,control 1,1999,1999-01-25,0.622,0.473,0.446,26.595,-0.63,0.369,0
25280,control 1,1999,1999-02-10,0.589,0.417,0.404,25.583,-0.628,0.393,0
25280,control 1,1999,1999-02-26,,,,,,,
25280,control 1,1999,1999-05-01,0.353,0.23,0.239,12.338,-0.449,0.143,0
25280,control 1,1999,1999-05-17,0.324,0.195,0.214,10.387,-0.442,0.146,0
25280,control 1,1999,1999-06-02,0.222,0.145,0.157,6.206,-0.362,0.216,0
25280,control 1,1999,1999-07-04,,,,,,,
25280,control 1,1999,1999-07-20,,,,,,,
25280,control 1,1999,1999-08-05,,,,,,,
25280,control 1,1999,1999-08-21,0.075,0.064,0.059,7.297,-0.138,0.258,0
25280,control 1,1999,1999-09-06,0.159,0.122,0.116,11.395,-0.26,0.123,0
25280,control 1,1999,1999-10-08,0.215,0.14,0.146,19.14,-0.323,0.093,0
25280,control 1,1999,1999-11-25,0.481,0.336,0.332,19.157,-0.539,0.255,0
25280,control 1,1999,1999-12-11,0.497,0.368,0.354,19.116,-0.538,0.22,0
25280,control 1,1999,1999-12-27,0.594,0.449,0.425,23.115,-0.622,0.367,0
25280,control 1,1999,1999-07-12,,,,,,,
25280,control 1,1999,1999-07-28,,,,,,,
25280,control 1,1999,1999-08-13,,,,,,,
25280,control 1,1999,1999-08-29,0.118,0.089,0.087,12.492,-0.253,0.246,0
25280,control 1,1999,1999-09-14,0.138,0.098,0.099,12.831,-0.264,0.246,0
25280,control 1,1999,1999-09-30,0.218,0.138,0.146,22.374,-0.354,0.058,0
25280,control 1,1999,1999-10-16,0.23,0.152,0.159,20.179,-0.35,0.19,0
25280,control 1,1999,1999-11-01,0.29,0.197,0.201,19.844,-0.39,0.135,0
25280,control 1,1999,1999-11-17,0.363,0.255,0.256,23.122,-0.476,0.28,0
25280,control 1,1999,1999-12-03,0.418,0.308,0.301,24.968,-0.488,0.267,0
25280,control 1,1999,1999-12-19,0.465,0.359,0.345,27.296,-0.528,0.326,0
25281,control 1,1999,1999-01-09,0.574,0.434,0.418,25.423,-0.594,0.367,0
25281,control 1,1999,1999-01-25,0.572,0.439,0.423,26.134,-0.59,0.335,0
25281,control 1,1999,1999-02-10,0.613,0.443,0.427,24.626,-0.64,0.363,0
25281,control 1,1999,1999-02-26,,,,,,,
25281,control 1,1999,1999-05-01,0.387,0.254,0.266,10.828,-0.506,0.217,0
25281,control 1,1999,1999-05-17,0.348,0.218,0.235,8.845,-0.465,0.208,0
25281,control 1,1999,1999-06-02,0.272,0.174,0.191,5.14,-0.433,0.195,0
25281,control 1,1999,1999-07-04,,,,,,,
25281,control 1,1999,1999-07-20,,,,,,,
25281,control 1,1999,1999-08-05,,,,,,,
25281,control 1,1999,1999-08-21,0.06,0.064,0.048,6.241,-0.135,0.248,0
25281,control 1,1999,1999-09-06,0.14,0.11,0.105,10.38,-0.238,0.199,0
25281,control 1,1999,1999-10-08,0.238,0.152,0.158,17.718,-0.364,0.12,0
25281,control 1,1999,1999-11-25,0.422,0.305,0.302,19.629,-0.491,0.198,0
25281,control 1,1999,1999-12-11,0.463,0.335,0.33,18.645,-0.52,0.251,0
25281,control 1,1999,1999-12-27,0.518,0.38,0.371,22.627,-0.569,0.352,0
25281,control 1,1999,1999-07-12,,,,,,,
25281,control 1,1999,1999-07-28,,,,,,,
25281,control 1,1999,1999-08-13,,,,,,,
25281,control 1,1999,1999-08-29,0.084,0.068,0.064,11.508,-0.175,0.306,0
25281,control 1,1999,1999-09-14,0.157,0.106,0.109,12.178,-0.301,0.192,0
25281,control 1,1999,1999-09-30,0.25,0.15,0.165,21.447,-0.405,0.144,0
25281,control 1,1999,1999-10-16,0.255,0.158,0.168,18.942,-0.391,0.186,0
25281,control 1,1999,1999-11-01,0.329,0.213,0.224,18.915,-0.452,0.196,0
25281,control 1,1999,1999-11-17,0.419,0.285,0.29,22.825,-0.54,0.258,0
25281,control 1,1999,1999-12-03,0.441,0.312,0.316,24.968,-0.531,0.281,0
25281,control 1,1999,1999-12-19,0.503,0.371,0.367,26.13,-0.579,0.297,0
26647,control 2,1999,1999-01-09,0.347,0.265,0.267,32.621,-0.435,0.227,0
26647,control 2,1999,1999-01-25,0.155,0.113,0.119,30.799,-0.291,0.028,0
26647,control 2,1999,1999-02-10,0.325,0.225,0.229,28.577,-0.394,0.122,0
26647,control 2,1999,1999-02-26,,,,,,,
26647,control 2,1999,1999-05-01,0.302,0.17,0.182,12.584,-0.435,0.112,0
26647,control 2,1999,1999-05-17,0.27,0.146,0.157,6.511,-0.408,0.18,0
26647,control 2,1999,1999-06-02,0.27,0.132,0.14,4.368,-0.352,0.086,0
26647,control 2,1999,1999-07-04,0.142,0.085,0.086,-3.299,-0.235,0.236,0
26647,control 2,1999,1999-07-20,,,,,,,
26647,control 2,1999,1999-08-05,,,,,,,
26647,control 2,1999,1999-08-21,0.132,0.081,0.087,5.998,-0.258,0.057,0
26647,control 2,1999,1999-09-06,0.137,0.084,0.091,11.645,-0.279,-0.0,0
26647,control 2,1999,1999-10-08,0.128,0.087,0.094,21.659,-0.277,0.044,0
26647,control 2,1999,1999-11-25,0.049,0.037,0.039,27.08,-0.195,-0.035,0
26647,control 2,1999,1999-12-11,0.221,0.166,0.173,24.366,-0.344,0.123,0
26647,control 2,1999,1999-12-27,0.203,0.147,0.158,24.278,-0.337,0.152,0
26647,control 2,1999,1999-07-12,,,,,,,
26647,control 2,1999,1999-07-28,,,,,,,
26647,control 2,1999,1999-08-13,0.135,0.088,0.091,6.319,-0.274,0.143,0
26647,control 2,1999,1999-08-29,0.135,0.081,0.09,12.643,-0.284,0.051,0
26647,control 2,1999,1999-09-14,0.141,0.086,0.095,14.912,-0.312,0.021,0
26647,control 2,1999,1999-09-30,0.154,0.098,0.11,24.004,-0.336,0.036,0
26647,control 2,1999,1999-10-16,0.148,0.099,0.107,21.215,-0.311,0.051,0
26647,control 2,1999,1999-11-01,0.193,0.132,0.144,24.192,-0.353,0.06,0
26647,control 2,1999,1999-11-17,0.221,0.158,0.168,28.762,-0.382,0.109,0
26647,control 2,1999,1999-12-03,0.238,0.173,0.184,30.358,-0.389,0.093,0
26647,control 2,1999,1999-12-19,0.243,0.182,0.191,32.211,-0.398,0.132,0
26648,control 2,1999,1999-01-09,0.243,0.179,0.186,32.166,-0.348,0.159,0
26648,control 2,1999,1999-01-25,0.113,0.082,0.086,30.355,-0.241,0.009,0
26648,control 2,1999,1999-02-10,0.218,0.147,0.152,28.116,-0.338,0.077,0
26648,control 2,1999,1999-02-26,,,,,,,
26648,control 2,1999,1999-05-01,0.272,0.146,0.16,13.08,-0.408,0.09,0
26648,control 2,1999,1999-05-17,0.246,0.122,0.133,5.981,-0.38,0.166,0
26648,control 2,1999,1999-06-02,0.19,0.079,0.089,3.828,-0.325,0.018,0
26648,control 2,1999,1999-07-04,0.135,0.067,0.075,-3.299,-0.319,0.244,0
26648,control 2,1999,1999-07-20,,,,,,,
26648,control 2,1999,1999-08-05,,,,,,,
26648,control 2,1999,1999-08-21,0.131,0.07,0.077,5.998,-0.271,-0.01,0
26648,control 2,1999,1999-09-06,0.112,0.065,0.071,11.645,-0.257,-0.038,0
26648,control 2,1999,1999-10-08,0.119,0.076,0.083,20.736,-0.261,0.005,0
26648,control 2,1999,1999-11-25,0.075,0.056,0.058,27.521,-0.198,-0.049,0
26648,control 2,1999,1999-12-11,0.209,0.152,0.158,24.366,-0.318,0.061,0
26648,control 2,1999,1999-12-27,0.212,0.154,0.16,23.792,-0.338,0.088,0
26648,control 2,1999,1999-07-12,,,,,,,
26648,control 2,1999,1999-07-28,,,,,,,
26648,control 2,1999,1999-08-13,0.115,0.061,0.07,5.622,-0.31,0.043,0
26648,control 2,1999,1999-08-29,0.134,0.076,0.084,11.662,-0.314,0.048,0
26648,control 2,1999,1999-09-14,0.103,0.063,0.069,13.948,-0.283,0.004,0
26648,control 2,1999,1999-09-30,0.132,0.084,0.093,23.7,-0.298,0.041,0
26648,control 2,1999,1999-10-16,0.118,0.077,0.084,21.519,-0.283,0.044,0
26648,control 2,1999,1999-11-01,0.157,0.109,0.118,25.081,-0.336,0.045,0
26648,control 2,1999,1999-11-17,0.18,0.13,0.137,29.616,-0.354,0.073,0
26648,control 2,1999,1999-12-03,0.211,0.152,0.161,30.775,-0.354,0.084,0
26648,control 2,1999,1999-12-19,0.208,0.15,0.159,33.318,-0.36,0.1,0
26648,control 2,1999,1999-01-09,0.243,0.179,0.186,32.166,-0.348,0.159,0
26648,control 2,1999,1999-01-25,0.113,0.082,0.086,30.355,-0.241,0.009,0
26648,control 2,1999,1999-02-10,0.218,0.147,0.152,28.116,-0.338,0.077,0
26648,control 2,1999,1999-02-26,,,,,,,
26648,control 2,1999,1999-05-01,0.272,0.146,0.16,13.08,-0.408,0.09,0
26648,control 2,1999,1999-05-17,0.246,0.122,0.133,5.981,-0.38,0.166,0
26648,control 2,1999,1999-06-02,0.19,0.079,0.089,3.828,-0.325,0.018,0
26648,control 2,1999,1999-07-04,0.135,0.067,0.075,-3.299,-0.319,0.244,0
26648,control 2,1999,1999-07-20,,,,,,,
26648,control 2,1999,1999-08-05,,,,,,,
26648,control 2,1999,1999-08-21,0.131,0.07,0.077,5.998,-0.271,-0.01,0
26648,control 2,1999,1999-09-06,0.112,0.065,0.071,11.645,-0.257,-0.038,0
26648,control 2,1999,1999-10-08,0.119,0.076,0.083,20.736,-0.261,0.005,0
26648,control 2,1999,1999-11-25,0.075,0.056,0.058,27.521,-0.198,-0.049,0
26648,control 2,1999,1999-12-11,0.209,0.152,0.158,24.366,-0.318,0.061,0
26648,control 2,1999,1999-12-27,0.212,0.154,0.16,23.792,-0.338,0.088,0
26648,control 2,1999,1999-07-12,,,,,,,
26648,control 2,1999,1999-07-28,,,,,,,
26648,control 2,1999,1999-08-13,0.115,0.061,0.07,5.622,-0.31,0.043,0
26648,control 2,1999,1999-08-29,0.134,0.076,0.084,11.662,-0.314,0.048,0
26648,control 2,1999,1999-09-14,0.103,0.063,0.069,13.948,-0.283,0.004,0
26648,control 2,1999,1999-09-30,0.132,0.084,0.093,23.7,-0.298,0.041,0
26648,control 2,1999,1999-10-16,0.118,0.077,0.084,21.519,-0.283,0.044,0
26648,control 2,1999,1999-11-01,0.157,0.109,0.118,25.081,-0.336,0.045,0
26648,control 2,1999,1999-11-17,0.18,0.13,0.137,29.616,-0.354,0.073,0
26648,control 2,1999,1999-12-03,0.211,0.152,0.161,30.775,-0.354,0.084,0
26648,control 2,1999,1999-12-19,0.208,0.15,0.159,33.318,-0.36,0.1,0
26649,control 2,1999,1999-01-09,0.147,0.106,0.108,32.163,-0.256,0.053,0
26649,control 2,1999,1999-01-25,0.096,0.065,0.069,30.355,-0.236,-0.018,0
26649,control 2,1999,1999-02-10,0.131,0.082,0.089,27.648,-0.268,0.008,0
26649,control 2,1999,1999-02-26,,,,,,,
26649,control 2,1999,1999-05-01,0.195,0.095,0.105,12.584,-0.348,0.066,0
26649,control 2,1999,1999-05-17,0.182,0.08,0.088,5.451,-0.315,0.099,0
26649,control 2,1999,1999-06-02,0.105,0.038,0.042,3.828,-0.236,-0.026,0
26649,control 2,1999,1999-07-04,0.113,0.048,0.052,-4.458,-0.245,0.243,0
26649,control 2,1999,1999-07-20,,,,,,,
26649,control 2,1999,1999-08-05,,,,,,,
26649,control 2,1999,1999-08-21,0.094,0.046,0.051,5.465,-0.239,-0.019,0
26649,control 2,1999,1999-09-06,0.069,0.037,0.04,11.645,-0.209,-0.027,0
26649,control 2,1999,1999-10-08,0.076,0.048,0.051,20.736,-0.22,-0.003,0
26649,control 2,1999,1999-11-25,0.069,0.048,0.052,27.959,-0.203,-0.039,0
26649,control 2,1999,1999-12-11,0.15,0.106,0.111,24.366,-0.265,0.029,0
26649,control 2,1999,1999-12-27,0.154,0.107,0.113,23.792,-0.28,0.054,0
26649,control 2,1999,1999-07-12,,,,,,,
26649,control 2,1999,1999-07-28,,,,,,,
26649,control 2,1999,1999-08-13,0.125,0.063,0.07,4.921,-0.28,0.089,0
26649,control 2,1999,1999-08-29,0.101,0.053,0.059,11.002,-0.269,0.028,0
26649,control 2,1999,1999-09-14,0.103,0.059,0.063,13.302,-0.236,-0.022,0
26649,control 2,1999,1999-09-30,0.109,0.068,0.074,23.7,-0.265,0.012,0
26649,control 2,1999,1999-10-16,0.085,0.053,0.059,21.519,-0.262,0.021,0
26649,control 2,1999,1999-11-01,0.119,0.079,0.086,25.375,-0.291,0.023,0
26649,control 2,1999,1999-11-17,0.14,0.099,0.103,30.18,-0.304,0.026,0
26649,control 2,1999,1999-12-03,0.14,0.097,0.104,31.613,-0.287,0.03,0
26649,control 2,1999,1999-12-19,0.15,0.106,0.112,33.868,-0.302,0.032,0
26821,control 2,1999,1999-01-09,0.611,0.495,0.459,31.825,-0.621,0.36,0
26821,control 2,1999,1999-01-25,0.256,0.208,0.206,30.471,-0.352,0.245,0
26821,control 2,1999,1999-02-10,0.553,0.419,0.401,30.078,-0.599,0.38,0
26821,control 2,1999,1999-02-26,,,,,,,
26821,control 2,1999,1999-05-01,0.415,0.26,0.277,14.174,-0.494,0.184,0
26821,control 2,1999,1999-05-17,0.362,0.22,0.238,8.698,-0.494,0.2,0
26821,control 2,1999,1999-06-02,0.297,0.195,0.202,7.112,-0.417,0.196,0
26821,control 2,1999,1999-07-04,,,,,,,
26821,control 2,1999,1999-07-20,,,,,,,
26821,control 2,1999,1999-08-05,,,,,,,
26821,control 2,1999,1999-08-21,0.099,0.086,0.077,8.196,-0.179,0.177,0
26821,control 2,1999,1999-09-06,0.182,0.137,0.134,12.749,-0.286,0.032,0
26821,control 2,1999,1999-10-08,0.246,0.159,0.171,24.045,-0.378,0.033,0
26821,control 2,1999,1999-11-25,0.153,0.122,0.123,25.419,-0.277,-0.001,0
26821,control 2,1999,1999-12-11,0.493,0.374,0.358,24.479,-0.54,0.252,0
26821,control 2,1999,1999-12-27,0.503,0.376,0.364,24.387,-0.547,0.315,0
26821,control 2,1999,1999-07-12,,,,,,,
26821,control 2,1999,1999-07-28,,,,,,,
26821,control 2,1999,1999-08-13,0.092,0.082,0.073,10.465,-0.194,0.23,0
26821,control 2,1999,1999-08-29,0.121,0.099,0.093,16.556,-0.222,0.091,0
26821,control 2,1999,1999-09-14,0.19,0.129,0.135,17.5,-0.332,0.039,0
26821,control 2,1999,1999-09-30,0.262,0.168,0.181,26.462,-0.415,0.017,0
26821,control 2,1999,1999-10-16,0.267,0.175,0.187,21.588,-0.44,0.068,0
26821,control 2,1999,1999-11-01,0.325,0.223,0.233,23.963,-0.465,0.102,0
26821,control 2,1999,1999-11-17,0.411,0.291,0.299,29.401,-0.533,0.201,0
26821,control 2,1999,1999-12-03,0.457,0.333,0.337,30.006,-0.549,0.306,0
26821,control 2,1999,1999-12-19,0.505,0.38,0.376,31.161,-0.587,0.327,0
26822,control 2,1999,1999-01-09,0.584,0.459,0.448,32.17,-0.607,0.282,0
26822,control 2,1999,1999-01-25,0.341,0.245,0.264,29.914,-0.5,0.252,0
26822,control 2,1999,1999-02-10,0.603,0.454,0.436,29.504,-0.62,0.314,0
26822,control 2,1999,1999-02-26,,,,,,,
26822,control 2,1999,1999-05-01,0.367,0.246,0.252,14.557,-0.48,0.05,0
26822,control 2,1999,1999-05-17,0.306,0.193,0.21,8.599,-0.403,0.101,0
26822,control 2,1999,1999-06-02,0.276,0.192,0.203,7.536,-0.392,0.111,0
26822,control 2,1999,1999-07-04,0.148,0.129,0.117,0.102,-0.257,0.161,0
26822,control 2,1999,1999-07-20,,,,,,,
26822,control 2,1999,1999-08-05,,,,,,,
26822,control 2,1999,1999-08-21,0.165,0.125,0.127,8.097,-0.266,-0.056,0
26822,control 2,1999,1999-09-06,0.187,0.137,0.144,12.643,-0.329,-0.03,0
26822,control 2,1999,1999-10-08,0.23,0.159,0.171,23.485,-0.38,-0.05,0
26822,control 2,1999,1999-11-25,0.167,0.12,0.129,25.306,-0.291,0.044,0
26822,control 2,1999,1999-12-11,0.454,0.363,0.348,23.464,-0.508,0.203,0
26822,control 2,1999,1999-12-27,0.523,0.414,0.387,23.796,-0.567,0.307,0
26822,control 2,1999,1999-07-12,,,,,,,
26822,control 2,1999,1999-07-28,,,,,,,
26822,control 2,1999,1999-08-13,0.167,0.128,0.131,10.069,-0.317,0.05,0
26822,control 2,1999,1999-08-29,0.167,0.123,0.129,16.806,-0.31,-0.027,0
26822,control 2,1999,1999-09-14,0.177,0.122,0.135,17.435,-0.349,-0.058,0
26822,control 2,1999,1999-09-30,0.208,0.14,0.155,25.802,-0.38,-0.014,0
26822,control 2,1999,1999-10-16,0.218,0.154,0.167,21.823,-0.376,0.007,0
26822,control 2,1999,1999-11-01,0.27,0.194,0.207,24.195,-0.412,0.076,0
26822,control 2,1999,1999-11-17,0.38,0.277,0.29,29.333,-0.517,0.144,0
26822,control 2,1999,1999-12-03,0.401,0.306,0.312,29.938,-0.496,0.224,0
26822,control 2,1999,1999-12-19,0.48,0.369,0.371,29.965,-0.571,0.256,0
26823,control 2,1999,1999-01-09,0.584,0.459,0.448,32.17,-0.607,0.282,0
26823,control 2,1999,1999-01-25,0.341,0.245,0.264,29.914,-0.5,0.252,0
26823,control 2,1999,1999-02-10,0.603,0.454,0.436,29.504,-0.62,0.314,0
26823,control 2,1999,1999-02-26,,,,,,,
26823,control 2,1999,1999-05-01,0.367,0.246,0.252,14.557,-0.48,0.05,0
26823,control 2,1999,1999-05-17,0.306,0.193,0.21,8.599,-0.403,0.101,0
26823,control 2,1999,1999-06-02,0.276,0.192,0.203,7.536,-0.392,0.111,0
26823,control 2,1999,1999-07-04,0.148,0.129,0.117,0.102,-0.257,0.161,0
26823,control 2,1999,1999-07-20,,,,,,,
26823,control 2,1999,1999-08-05,,,,,,,
26823,control 2,1999,1999-08-21,0.165,0.125,0.127,8.097,-0.266,-0.056,0
26823,control 2,1999,1999-09-06,0.187,0.137,0.144,12.643,-0.329,-0.03,0
26823,control 2,1999,1999-10-08,0.23,0.159,0.171,23.485,-0.38,-0.05,0
26823,control 2,1999,1999-11-25,0.167,0.12,0.129,25.306,-0.291,0.044,0
26823,control 2,1999,1999-12-11,0.454,0.363,0.348,23.464,-0.508,0.203,0
26823,control 2,1999,1999-12-27,0.523,0.414,0.387,23.796,-0.567,0.307,0
26823,control 2,1999,1999-07-12,,,,,,,
26823,control 2,1999,1999-07-28,,,,,,,
26823,control 2,1999,1999-08-13,0.167,0.128,0.131,10.069,-0.317,0.05,0
26823,control 2,1999,1999-08-29,0.167,0.123,0.129,16.806,-0.31,-0.027,0
26823,control 2,1999,1999-09-14,0.177,0.122,0.135,17.435,-0.349,-0.058,0
